id_session,id_athlete,date_seance,rpe_session,duree_minutes,charge_travail,surface_jeu
73,9,2024-03-13,10.0,130.3815944339221,1125.6660872471728,2
74,9,2024-03-14,6.565466469188349,82.05649822078091,568.7777044828819,1
75,9,2024-03-15,5.796696104803311,78.31806783995323,445.789723893739,2
76,9,2024-03-16,2.6512987869946363,75.74614067163273,150.0,3
77,9,2024-03-17,8.86970721561019,138.80339193823156,1117.490994417165,3
78,9,2024-03-18,5.738565789288894,74.52902816306077,474.8344050509353,3
79,9,2024-03-19,4.348048496339253,86.17971376885949,531.5705524792802,4
80,9,2024-03-20,7.443673938769135,111.66828267536047,1024.796660242591,0
81,9,2024-03-21,7.154012237228387,92.74563508702012,766.4413790387284,1
82,9,2024-03-22,6.553595957465028,69.10628711757373,292.18455270264934,1
83,9,2024-03-23,7.998648714155136,118.5593648067874,1018.038410079212,4
84,9,2024-03-24,9.018807109569876,86.36350135145419,1152.8537712872944,0
85,9,2024-03-25,3.896443608433745,81.87062405597402,194.19642857142856,4
86,9,2024-03-26,6.295523334402726,63.31999345769295,285.78848131800964,2
87,9,2024-03-27,5.88861519158854,60.09804924444424,558.929721646263,4
88,9,2024-03-28,3.744245011470511,87.81406617542076,189.79591836734693,3
89,9,2024-03-29,5.498680310801496,61.71117401967651,619.1323155161131,4
90,9,2024-03-30,5.232840180477852,103.53819134548192,678.2862802805968,0
91,9,2024-03-31,5.246499329088607,61.95377220027339,471.8818370107853,0
92,9,2024-04-01,2.632668559938243,63.17174554661574,200.89285714285717,2
93,9,2024-04-02,6.113873159512326,111.4029617508997,690.351946185482,0
94,9,2024-04-03,10.0,116.6162711110226,1132.8768355758073,4
95,9,2024-04-04,8.26580590813036,116.1266803130844,1208.035356684623,3
96,9,2024-04-05,6.365687703392261,81.44330501734711,564.7936197613944,3
97,9,2024-04-06,9.057205528578756,111.54125366028408,1361.6319853907034,4
98,9,2024-04-07,7.16190642815173,105.93505732849006,519.793568627221,1
1,10,2024-01-01,5.790761177909141,51.81028274285794,441.5257295776636,3
2,10,2024-01-02,7.276845712354064,56.09306449077173,501.6581038950201,0
3,10,2024-01-03,7.867397708398567,65.42673520826017,859.4439824586424,2
4,10,2024-01-04,7.636936324936625,100.17056208953096,892.3460700006142,2
5,10,2024-01-05,6.739370008175948,95.393734812714,791.9188633180376,2
6,10,2024-01-06,8.140966394800566,96.2296707603602,960.7909562837166,2
7,10,2024-01-07,8.229730352084147,109.913221285125,1087.4403924565315,2
8,10,2024-01-08,6.725589818242049,70.98831836198535,707.6480979467502,2
9,10,2024-01-09,4.429064920217599,47.073024330613535,243.94132653061223,3
10,10,2024-01-10,9.11966457274473,112.79550174107264,1474.766043808279,2
11,10,2024-01-11,5.4924499304090295,112.8361329460192,864.8896194059365,4
12,10,2024-01-12,9.910466462261178,63.87272392058728,778.2731778954853,2
13,10,2024-01-13,5.105018433629614,79.53509216886361,582.2184028280764,2
14,10,2024-01-14,6.557533018903756,111.25971146616556,751.7767516897185,4
15,10,2024-01-15,9.07049624816882,92.51443522315851,1002.540795360008,2
16,10,2024-01-16,4.051039997479373,84.81146993912867,362.7308610702943,4
17,10,2024-01-17,5.6430571110615375,84.09198043384849,497.2310118613653,3
18,10,2024-01-18,4.674258007560838,116.0859754811113,611.4078703657691,3
19,10,2024-01-19,3.1833368079088133,77.57712594358247,206.82572954530903,0
20,10,2024-01-20,5.91307208421847,42.24653591149857,431.3175648803369,2
21,10,2024-01-21,6.897328742725159,133.13335281159027,872.1505604947007,1
22,10,2024-01-22,7.762517397542195,94.0113386448259,660.6136852446862,1
23,10,2024-01-23,6.04950301626169,77.5243893100568,632.7105701794121,2
24,10,2024-01-24,6.442609141609383,70.8171246097631,634.2108202346577,2
25,10,2024-01-25,4.014426477028201,44.87461382137141,355.3638763121208,1
26,10,2024-01-26,8.401039925636036,150.1843749756301,1257.718438919923,2
27,10,2024-01-27,5.459064543678221,65.87924908288308,953.5305585236888,1
28,10,2024-01-28,4.458328472077008,55.67311002430316,518.8002220895003,0
29,10,2024-01-29,6.411925732134339,62.89506198201688,304.7641757697461,4
30,10,2024-01-30,6.411925732134339,110.76390457347732,1393.872724995994,3
31,10,2024-01-31,7.770530591909042,88.40075996886931,1415.6007603022852,2
32,10,2024-02-01,10.0,137.0694750182905,2270.9766331504024,2
33,10,2024-02-02,2.0,41.59816132923383,237.24489795918367,4
34,10,2024-02-03,5.824592828641519,86.91827221691624,592.5482460042078,4
35,10,2024-02-04,6.232656830816107,109.67793835562118,895.6519873297156,1
36,10,2024-02-05,3.837657477917901,53.90752760709033,298.872190024923,1
37,10,2024-02-06,4.522294728537693,83.21296878336139,365.0318564277712,4
38,10,2024-02-07,2.0,55.269290620182346,166.07142857142858,2
39,10,2024-02-08,6.523565170072148,88.96593849714421,383.1745197199509,1
40,10,2024-02-09,7.537915106774252,102.8411650331016,672.4272920993258,3
41,10,2024-02-10,7.417429282261731,110.81392895555996,744.0711026701613,2
42,10,2024-02-11,7.3172484955696495,87.54697637079391,663.3325373520084,3
43,10,2024-02-12,8.404219297292943,92.71042533573907,694.2576353902167,2
44,10,2024-02-13,6.737980213655611,89.03871368035139,623.726056033832,0
45,10,2024-02-14,6.256552172351278,84.33878886197942,763.0453490139456,3
46,10,2024-02-15,4.347633411905028,73.41463364862246,263.8294304789428,2
47,10,2024-02-16,4.597894151832411,60.72614986618846,360.2905448066838,3
48,10,2024-02-17,5.07295643845317,49.033055515641415,472.8243198241853,4
49,10,2024-02-18,6.371874912124061,89.58105350821154,930.6367672817148,2
50,10,2024-02-19,6.151563555541837,84.7078521038577,941.3115813195456,1
51,10,2024-02-20,5.170350911327854,62.69593999960978,471.84175615701736,3
52,10,2024-02-21,3.830826849190826,82.25028540042928,386.2962635374379,0
53,10,2024-02-22,7.3877110342635826,91.98173182635377,819.0449592529745,0
54,10,2024-02-23,6.131346109769598,140.6053235983929,833.337064241694,1
55,10,2024-02-24,5.64290550959964,127.50732736570475,873.4292413275812,1
56,10,2024-02-25,7.117774078681641,90.46663286375426,644.830677396163,3
57,10,2024-02-26,8.08994650444685,119.56703272355,859.6501181259812,2
58,10,2024-02-27,7.196757108592398,80.92634689059007,582.5618667339168,2
59,10,2024-02-28,4.687214114146989,57.83685261802948,408.7145114131531,0
60,10,2024-02-29,7.725790266867998,100.10395746760948,788.6714951020464,1
61,10,2024-03-01,6.071021562484506,81.38510873365192,306.5729686716693,4
62,10,2024-03-02,6.758073088724653,97.2153346164528,484.7640373782002,3
63,10,2024-03-03,5.564682265934639,78.61479664492643,315.9190260898588,3
64,10,2024-03-04,7.863457479863478,119.57713652505802,829.8592709204681,0
65,10,2024-03-05,6.411925732134339,76.44154396301616,478.1598958182735,3
66,10,2024-03-06,7.503241300999118,77.14806603924916,534.1235393430035,1
67,10,2024-03-07,6.898360269121616,105.96611471990708,526.7054805700346,2
68,10,2024-03-08,7.727637551445996,133.23272395137576,687.5175389679828,3
69,10,2024-03-09,5.061832845671164,44.37785452108528,387.3588011471596,3
70,10,2024-03-10,8.364540847070417,94.69480237274318,856.7037050901577,0
71,10,2024-03-11,7.460806792986151,119.61666453993116,768.2411535625295,3
72,10,2024-03-12,7.675293207447661,131.27880503261792,915.60741645739,2
73,10,2024-03-13,8.08503415560382,99.86861817080744,627.8238818949553,0
74,10,2024-03-14,5.927770110435671,62.696474811962176,742.8627760334068,3
75,10,2024-03-15,8.273066593986256,94.31759632737804,1117.2437315121963,4
76,10,2024-03-16,5.098151738998305,78.01258635074947,474.14468966315,4
77,10,2024-03-17,7.209710969527539,59.041885849649226,1044.6779599161885,4
78,10,2024-03-18,2.916526513583764,37.3414198441516,209.70754373177843,0
79,10,2024-03-19,7.22075172496604,104.95533822795262,817.4447984316844,3
80,10,2024-03-20,8.168586402294181,94.69489771693172,874.8857832110962,0
81,10,2024-03-21,7.486046220112843,77.03050312509068,1034.5210998538382,1
82,10,2024-03-22,3.4977309669855376,44.50238786860257,252.07270408163265,0
83,10,2024-03-23,7.887674242851141,140.28077439571263,1362.306978265464,0
84,10,2024-03-24,4.433539007578893,65.70311714866443,176.78571428571428,0
85,10,2024-03-25,5.561156368727682,96.0634955460776,594.2874399226506,1
86,10,2024-03-26,8.309089720393706,95.98149694825044,850.5206928272382,2
87,10,2024-03-27,5.379149749001801,50.14438952577038,254.5724755568906,3
88,10,2024-03-28,5.205890599728211,71.35303500610144,340.3187028501155,3
89,10,2024-03-29,10.0,163.45865939254085,1127.2147911361217,2
90,10,2024-03-30,8.269859339305246,126.53996945353616,972.5471358710104,1
91,10,2024-03-31,6.26212853510586,116.8824775213104,742.4825054719392,4
92,10,2024-04-01,7.228033337942577,100.33703636976296,653.5087111047043,2
93,10,2024-04-02,4.469539676789776,70.01237180657289,424.68552887659934,1
94,10,2024-04-03,5.459025322156259,30.0,425.494401433368,3
95,10,2024-04-04,5.386531256700559,93.7578857537614,975.4621451949736,4
96,10,2024-04-05,5.832673957174036,84.73841764538072,603.3716329564161,0
97,10,2024-04-06,6.155920492383385,68.14062436272476,350.51266745518933,1
98,10,2024-04-07,6.162517979249626,62.862845449427454,170.07461729780988,1
1,11,2024-01-01,6.764786266678531,68.30055671477746,386.1494234820719,3
2,11,2024-01-02,7.841337602303173,107.86606920599168,773.6415214692489,1
3,11,2024-01-03,7.144529742125339,95.58313878947564,643.1568181289689,0
4,11,2024-01-04,6.515995225011003,99.67213914008198,505.18939097521263,2
5,11,2024-01-05,6.447727752283364,99.50037745382546,848.8574285333456,2
6,11,2024-01-06,4.499411170691656,84.85887891414387,476.3481377335687,3
7,11,2024-01-07,4.749047283307595,44.85901577836777,219.9728874980657,0
8,11,2024-01-08,5.7543280045498255,88.9073174664885,764.4712858880272,2
9,11,2024-01-09,8.048618433331853,118.25844072976363,828.0658194646414,2
10,11,2024-01-10,4.66293056229852,49.30846675226479,171.42857142857142,2
11,11,2024-01-11,2.8646941634055136,56.7799694843527,176.78571428571428,0
12,11,2024-01-12,6.474640709008591,74.48553789203416,654.6179999610075,2
13,11,2024-01-13,5.584667111366106,80.10040171309622,474.12034131500616,4
14,11,2024-01-14,9.676606458475192,66.80686854447607,729.0740590150108,3
15,11,2024-01-15,6.001707503247979,130.17994951336857,507.2112943087935,4
16,11,2024-01-16,5.210521416114556,72.70368003681348,387.3592694885999,0
17,11,2024-01-17,7.92788430915933,139.85048385272393,1015.0732787979904,1
18,11,2024-01-18,9.495203590870684,116.28412400558436,829.365703146947,3
19,11,2024-01-19,7.068304841518526,109.3857221584847,743.8955159874076,1
20,11,2024-01-20,3.7692554567950673,43.45604473975482,150.0,3
21,11,2024-01-21,6.411925732134339,121.87682124397136,810.2360850692138,3
22,11,2024-01-22,6.411925732134339,64.19121460909088,342.9105470664196,4
23,11,2024-01-23,7.77466583675349,77.14183997686635,718.8719621138322,2
24,11,2024-01-24,3.6550306617743153,59.19251549875753,410.91192728506286,0
25,11,2024-01-25,9.647172409096084,124.8792859794275,1226.576052794529,2
26,11,2024-01-26,7.318013336312937,143.6691546615011,1110.0085231129294,1
27,11,2024-01-27,6.411925732134339,62.22306938732835,493.07274133222217,2
28,11,2024-01-28,8.375726743168757,100.65177132893837,882.7519038115744,3
29,11,2024-01-29,7.598769769066149,128.08358391588186,920.7849838384636,1
30,11,2024-01-30,6.913600213860885,84.66855333381102,576.7575454764215,0
31,11,2024-01-31,7.32960800501137,115.08856759239754,1012.3921484610468,2
32,11,2024-02-01,5.029814341670799,56.86396680363568,649.5450534322968,3
33,11,2024-02-02,4.268952338911081,34.69046659217192,166.07142857142858,0
34,11,2024-02-03,6.411925732134339,46.63074857825394,171.42857142857142,1
35,11,2024-02-04,4.897463857244658,110.47698092465184,464.9394904984409,4
36,11,2024-02-05,5.729218901459312,100.6931975078014,787.152290220958,3
37,11,2024-02-06,2.7743861607521567,61.99874451866257,224.7505360825739,2
38,11,2024-02-07,4.308602534221537,58.87737998249317,501.71314155300144,0
39,11,2024-02-08,5.255611214067169,66.06073456220079,279.4480851352767,2
40,11,2024-02-09,4.683482688189686,61.66129736821163,183.3570623867388,2
41,11,2024-02-10,7.356257086766376,74.09199132139717,658.7261047120344,4
42,11,2024-02-11,4.086224889026823,39.27762090870165,159.74255411552457,2
43,11,2024-02-12,6.585386841292093,112.25580371795417,581.0808586178628,3
44,11,2024-02-13,5.504572319977788,110.75882088164504,788.9787678181269,1
45,11,2024-02-14,6.411925732134339,57.78442469247841,168.3573606551393,4
46,11,2024-02-15,9.077966477952952,106.94685062110176,1265.4069166550296,4
47,11,2024-02-16,5.619708330875049,77.43156591432599,425.0343908034703,1
48,11,2024-02-17,8.559832434133451,119.68007659862717,1027.047502736588,3
49,11,2024-02-18,4.489561197350644,52.13188642358869,291.26482897497965,2
50,11,2024-02-19,5.209762934389721,90.54882817732464,523.0859689652043,1
51,11,2024-02-20,9.62587917813388,98.2676205831492,1195.1677091406716,4
52,11,2024-02-21,4.694808932933534,93.58987792704606,542.2300172259767,4
53,11,2024-02-22,8.005284822999707,127.01774114211524,663.3422662711889,2
54,11,2024-02-23,6.974190127342826,112.93397114519148,709.2486694551644,1
55,11,2024-02-24,6.283218967725518,91.37145384925994,511.1589401226807,3
56,11,2024-02-25,9.016441076793456,89.91330035016844,805.1847958757652,1
57,11,2024-02-26,7.219267588628931,111.05752582681016,527.8835180510093,4
58,11,2024-02-27,6.112861367936828,105.74744620239586,617.5142813411818,4
59,11,2024-02-28,7.6571972422073795,87.21345438472888,512.3171852553288,4
60,11,2024-02-29,10.0,135.80278392007642,1080.388324907066,4
61,11,2024-03-01,8.522167126600303,102.34753686542652,772.7259467715033,4
62,11,2024-03-02,5.2162171968068325,44.07541917017305,150.0,4
63,11,2024-03-03,10.0,180.0,1539.9608026172973,3
64,11,2024-03-04,7.407794573130021,115.42897335578046,908.7108199792862,3
65,11,2024-03-05,6.488926587645031,93.71033220482968,547.9501739176287,4
66,11,2024-03-06,3.854042672170406,82.9001916705256,156.61560545263563,3
67,11,2024-03-07,4.837409029623895,30.0,160.71428571428572,0
68,11,2024-03-08,6.341393681611615,101.0400197290614,754.2102704357184,1
69,11,2024-03-09,8.050354666970673,125.39050756823023,1037.125714755514,2
70,11,2024-03-10,7.367620068053842,82.72450460248496,755.2279348052705,4
71,11,2024-03-11,6.824802791398899,133.25957017848415,860.5239885439502,3
72,11,2024-03-12,3.9425805649106618,58.20417164910938,194.19642857142856,1
73,11,2024-03-13,4.7659556231441,74.54112527763297,366.7826004767827,0
74,11,2024-03-14,10.0,157.31555845882144,1301.2388364715368,0
75,11,2024-03-15,6.433647280821148,49.37517655065779,336.3687872063201,3
76,11,2024-03-16,7.866078392498731,99.2382991883793,1020.2248839617304,4
77,11,2024-03-17,7.562612353522878,69.89051002725411,719.7227635261333,0
78,11,2024-03-18,7.085294966398486,60.61430125448361,823.4061080209917,0
79,11,2024-03-19,6.938228370059032,99.05934399250836,821.8520212102179,0
80,11,2024-03-20,6.737692142770353,96.32480336571254,843.7503895068553,3
81,11,2024-03-21,7.930474764594015,109.28500448686508,877.2045760289891,0
82,11,2024-03-22,5.803205217314774,69.71173265709689,460.3313052269848,2
83,11,2024-03-23,5.340396301195262,106.7145474596278,331.16984126441207,3
84,11,2024-03-24,7.3602263154029295,82.65166627062851,846.4446513660937,3
85,11,2024-03-25,5.901018049121363,81.76036573522177,554.7683622993179,4
86,11,2024-03-26,8.683354561014196,93.35929524844482,1023.169406893216,1
87,11,2024-03-27,8.542315506097571,71.73619124907164,923.1598224305292,4
88,11,2024-03-28,6.303240374382193,64.41722131931574,305.0601009345902,1
89,11,2024-03-29,4.892285540279497,38.973811910429774,373.2325698060586,2
90,11,2024-03-30,9.797798331246096,100.59469477795312,1302.3138958698737,2
91,11,2024-03-31,3.9206308266576153,78.21132507261123,182.14285714285717,0
92,11,2024-04-01,9.9796982246452,102.7621440920896,1332.2067546740425,2
93,11,2024-04-02,4.973563201130208,60.53530777151707,357.41985259116166,2
94,11,2024-04-03,3.553758896613934,82.74597302449303,273.1434949851289,3
95,11,2024-04-04,7.674429843036604,99.80277713397447,538.8175404296377,3
96,11,2024-04-05,8.352325998949235,92.47583546005592,859.7925535663067,1
97,11,2024-04-06,7.343408599730723,120.91512643117142,805.0784749960841,2
98,11,2024-04-07,6.28205742266108,45.13234728459332,429.9755907111385,1
1,12,2024-01-01,6.0397976691587125,73.3837010657983,713.519578881607,2
2,12,2024-01-02,6.411925732134339,43.728505808417,189.41326530612244,2
3,12,2024-01-03,6.246618549939344,110.14768047279564,902.7591923700766,0
4,12,2024-01-04,5.208301753216662,109.11449571488828,738.2010843650943,2
5,12,2024-01-05,6.715256594063868,63.274308754110216,708.7483601753486,2
6,12,2024-01-06,5.728068766316219,74.412582716967,530.7292319988987,4
7,12,2024-01-07,8.859439663573088,99.8597293782244,1008.4599740108322,2
8,12,2024-01-08,5.774355703839006,96.61092382630424,492.6097964545335,3
9,12,2024-01-09,8.001742721655242,144.54208984349978,1068.6392563850084,4
10,12,2024-01-10,4.113143547644496,57.296406945655775,366.6451699131458,0
11,12,2024-01-11,6.903212415336187,50.86085812450792,468.8134903611961,2
12,12,2024-01-12,5.243569910025288,63.30783187566453,701.5224041013927,2
13,12,2024-01-13,5.545538866177592,90.91048791599935,667.1360250773207,2
14,12,2024-01-14,4.496486130673411,84.20939822134572,310.7075635317575,1
15,12,2024-01-15,5.697804048328565,89.28719016227899,391.1293599863444,1
16,12,2024-01-16,6.844668363526843,87.0290899053109,620.4740803191189,3
17,12,2024-01-17,7.035539428122238,73.7538848137643,570.8898132666064,4
18,12,2024-01-18,9.189493133332904,107.8311398037894,1083.1094447898108,3
19,12,2024-01-19,4.781902220269911,84.95793209540787,774.5284067563364,3
20,12,2024-01-20,6.499118423002236,79.52123656928102,602.5298783088954,1
21,12,2024-01-21,7.183138638978194,101.64611639201792,1202.5603614520005,2
22,12,2024-01-22,6.899977518459647,83.4084384452305,583.3911683318463,1
23,12,2024-01-23,6.640275180925236,74.94209172112517,537.0356709469256,1
24,12,2024-01-24,4.466880996751744,62.85768969540054,464.050332850283,2
25,12,2024-01-25,4.887766294241973,77.09754957996304,352.67451498559774,3
26,12,2024-01-26,6.411925732134339,71.40491361161918,942.778307103672,4
27,12,2024-01-27,6.411925732134339,97.17965761561136,574.433521104565,1
28,12,2024-01-28,7.334906028575469,107.40899364173404,658.3376976271059,4
29,12,2024-01-29,6.411925732134339,107.26800807603094,827.6022465536737,3
30,12,2024-01-30,5.98690318827849,69.87035738733408,490.9992167464371,4
31,12,2024-01-31,8.658668859183479,142.1210533079493,1022.7272317922276,2
32,12,2024-02-01,6.106387162836912,88.25716663525526,813.0256427457407,3
33,12,2024-02-02,9.837386917672385,102.72489202718285,1129.3525721037088,0
34,12,2024-02-03,7.024600886552042,108.9225168016818,767.7869677454278,0
35,12,2024-02-04,3.385172321263165,42.74248688824772,303.9266942682531,4
36,12,2024-02-05,6.411925732134339,117.52879153442196,872.6961623040879,3
37,12,2024-02-06,6.973679785095897,38.74727711297541,454.1308418135429,3
38,12,2024-02-07,4.173817019963737,93.03258078684382,549.9188506820055,2
39,12,2024-02-08,7.722190151199235,91.26880290468388,1003.482342376768,4
40,12,2024-02-09,6.411925732134339,86.37032678622303,914.8828898559484,3
41,12,2024-02-10,6.741385800319881,111.4476030993154,1090.6376716162183,3
42,12,2024-02-11,2.1770489126562964,69.77247979385176,214.6683673469388,4
43,12,2024-02-12,8.51149361015426,111.24377153332344,1326.7694106860074,3
44,12,2024-02-13,6.878864307826352,99.1240999802491,1068.0344180831771,3
45,12,2024-02-14,8.001274293756143,136.02556830902927,920.1793851314578,3
46,12,2024-02-15,3.917810499993829,52.79306431400408,150.0,3
47,12,2024-02-16,4.962422610993409,119.28524192767868,433.5146928813241,3
48,12,2024-02-17,3.642015972926653,59.13195601502959,301.30479775172853,0
49,12,2024-02-18,9.85186559510348,101.04859711368172,1067.3189940976642,3
50,12,2024-02-19,7.348860616119738,90.91784710402015,713.8799238603907,3
51,12,2024-02-20,4.4020656856913085,44.66507558491823,176.72743735068423,3
52,12,2024-02-21,2.809419264669576,48.7390537259862,171.42857142857142,4
53,12,2024-02-22,8.460441710045425,111.50970615053156,1017.7825197194688,1
54,12,2024-02-23,8.421958607967525,105.2456322448941,725.8718436204584,3
55,12,2024-02-24,10.0,91.73999986226664,1207.382588370477,4
56,12,2024-02-25,6.992293525080017,64.67997211022956,513.4122007151095,0
57,12,2024-02-26,6.831087376362681,105.43182313651188,693.0412682993888,1
58,12,2024-02-27,4.608143610012963,72.29459484700655,388.4566609979148,4
59,12,2024-02-28,7.037036220860564,102.6353325750115,976.1585517775046,4
60,12,2024-02-29,6.411925732134339,50.84504859946983,182.14285714285717,2
61,12,2024-03-01,4.129929549730802,70.65475562717221,492.2097827419962,3
62,12,2024-03-02,7.399712698343951,95.66740263387102,842.2325099711214,0
63,12,2024-03-03,5.36898415182637,85.38933577831823,707.5264565039619,1
64,12,2024-03-04,5.086830626377491,90.61698219466992,792.8608811097516,1
65,12,2024-03-05,7.316279574674052,100.72795880844356,1174.7277970449948,0
66,12,2024-03-06,7.799744010117939,120.71504680913338,1521.6527977494336,4
67,12,2024-03-07,6.498765625055682,101.1571844896344,1165.5449787974233,4
68,12,2024-03-08,5.356914737503403,96.11146539037036,512.5118445604155,1
69,12,2024-03-09,6.778779083828176,82.9701626834385,799.7027156060361,2
70,12,2024-03-10,7.670355074515096,77.4349864406655,873.6242395746201,4
71,12,2024-03-11,6.31089294906264,67.37811874149784,707.8099930131988,0
72,12,2024-03-12,6.421608467845508,100.51736241514872,1040.395351770192,0
73,12,2024-03-13,6.81804453417922,85.4459041942197,733.2000755185156,3
74,12,2024-03-14,6.3724822325206585,68.41712493744103,472.94213276079046,0
75,12,2024-03-15,6.998822459547621,50.4642484310675,377.3707430749348,2
76,12,2024-03-16,2.0,30.0,150.0,2
77,12,2024-03-17,5.813518836828984,107.86380560431952,651.7934694408726,4
78,12,2024-03-18,9.125454408759913,99.20799517228484,945.278256812824,1
79,12,2024-03-19,7.731302614781166,56.850364151487966,725.3059026665926,0
80,12,2024-03-20,3.433762025776002,77.73494630803914,171.42857142857142,2
81,12,2024-03-21,4.799459138201252,90.4144267865545,545.7762781155936,0
82,12,2024-03-22,6.28432908915463,85.1014506756397,504.87084770377726,4
83,12,2024-03-23,6.006598681308046,57.83548641560955,810.7240181454213,3
84,12,2024-03-24,6.261747974654824,107.76444479357846,568.8320334761376,0
85,12,2024-03-25,7.948276768438863,93.58437129137226,1125.8767324266937,0
86,12,2024-03-26,10.0,96.40561838876016,1377.7837589581804,3
87,12,2024-03-27,4.098941409450225,98.6452002296888,431.1428839572322,0
88,12,2024-03-28,6.411925732134339,123.60298665872584,1109.0640578384766,3
89,12,2024-03-29,6.79994192740446,113.83032947765103,920.5513021354242,4
90,12,2024-03-30,6.985508660643831,69.97620649866111,741.4798685681404,3
91,12,2024-03-31,3.859287891389208,76.21590093767688,592.9763637413348,2
92,12,2024-04-01,5.272762328283393,94.63326818568264,771.1708393959881,3
93,12,2024-04-02,6.411925732134339,62.73476313055653,295.84267528442945,1
94,12,2024-04-03,3.7238195239787375,70.3846487445304,465.2020958570752,3
95,12,2024-04-04,5.158032943580374,84.17426904645052,287.97036554941093,2
96,12,2024-04-05,9.84784479039316,138.55287489162217,1225.1396395913591,3
97,12,2024-04-06,6.860047393715266,112.3686393990075,391.4945827269677,1
98,12,2024-04-07,7.6653913746764815,87.75171636068931,672.7609642643226,4
1,13,2024-01-01,2.7979685200432183,42.33462566177914,193.1550386209157,0
2,13,2024-01-02,4.341305668181335,62.025452062865455,150.0,1
3,13,2024-01-03,6.108418397262021,68.9666121292699,479.10371447746286,1
4,13,2024-01-04,3.6169640552121,71.59766168775083,296.028541222262,1
5,13,2024-01-05,6.747453760900731,98.39144597607924,599.4589201082432,2
6,13,2024-01-06,6.304707340518433,89.01696090651213,771.2830893252237,0
7,13,2024-01-07,6.281195941586592,94.9440047021738,640.8276861065433,2
8,13,2024-01-08,3.9553632660246487,30.0,188.29025615602484,1
9,13,2024-01-09,7.369966398850951,65.71400047884873,688.4254211646509,0
10,13,2024-01-10,6.02812031555682,63.75523909134921,598.1726553782102,3
11,13,2024-01-11,7.615519087368862,80.58567086933138,813.6060727331468,4
12,13,2024-01-12,6.640466680671726,113.69030170556582,853.949481604636,4
13,13,2024-01-13,7.163699967107372,98.76315342992037,956.9609388303236,3
14,13,2024-01-14,4.901255617489567,72.9227482525112,295.5301111591649,4
15,13,2024-01-15,8.377861497513264,117.95988751973675,951.8659470820784,0
16,13,2024-01-16,9.502578855147917,157.82673412567553,1120.40853279484,1
17,13,2024-01-17,7.051646679819254,102.74937509992763,645.2209971147821,2
18,13,2024-01-18,5.741601070795274,72.02849806514851,399.0476469898107,2
19,13,2024-01-19,7.057765533128177,108.19149397393628,557.819870782957,3
20,13,2024-01-20,7.878844882388699,118.36249656503368,967.4097903541112,2
21,13,2024-01-21,6.759661845085785,84.0795993803173,398.87480751080017,1
22,13,2024-01-22,6.159528104505857,90.15976159266692,834.512562112556,2
23,13,2024-01-23,8.373503729077743,95.98842924994042,988.9538141527288,3
24,13,2024-01-24,5.46893872340714,87.63678129442447,342.5917601781897,4
25,13,2024-01-25,6.123644873273761,72.64757681612487,419.32659837176726,4
26,13,2024-01-26,5.800016146439701,77.53350398487723,717.3992272102294,1
27,13,2024-01-27,5.027169738199787,75.23645366745428,537.4441917755162,4
28,13,2024-01-28,7.806616036780541,94.97816081724056,667.8948344073618,1
29,13,2024-01-29,6.9343046606804615,78.95668432952701,464.017190230813,1
30,13,2024-01-30,8.668149634041391,114.40418360641934,956.561927567116,2
31,13,2024-01-31,4.543085573857349,83.90458053375475,583.6435578615535,3
32,13,2024-02-01,6.411925732134339,98.65862848112904,689.7115728602344,2
33,13,2024-02-02,7.425972712945517,113.86829021400324,1064.2634076283937,0
34,13,2024-02-03,7.878098442094409,95.50119587601024,667.5896616147287,2
35,13,2024-02-04,8.00538740546968,134.49108288101348,1188.4005866496136,3
36,13,2024-02-05,4.931386370977771,70.02876363278094,290.9581702571897,3
37,13,2024-02-06,2.0,30.0,200.89285714285717,1
38,13,2024-02-07,4.578866451630757,71.61622091720233,459.5664991151392,4
39,13,2024-02-08,7.368443562353008,126.070955041202,978.4035939027004,4
40,13,2024-02-09,4.045240688342028,92.33901928075493,308.03507898687246,2
41,13,2024-02-10,3.543069990176294,56.44630975001702,194.35137889526112,3
42,13,2024-02-11,6.411925732134339,116.55904307373436,1204.5305308246272,3
43,13,2024-02-12,5.583531894560883,91.85756476517406,576.36115167429,1
44,13,2024-02-13,7.231325212131628,120.32803746751148,571.6853344408164,0
45,13,2024-02-14,8.059634034353337,93.165151667692,759.8794264406204,1
46,13,2024-02-15,4.505949917167455,102.73203016929187,276.9644497923462,1
47,13,2024-02-16,4.88024198840399,80.66020649146483,693.9058728700204,4
48,13,2024-02-17,5.251262114325458,65.75310797444757,642.9561055206178,4
49,13,2024-02-18,6.170162413667272,96.66203484619416,967.5682631353844,0
50,13,2024-02-19,10.0,152.59970149103154,1611.6511069966075,0
51,13,2024-02-20,8.11880520614022,83.91879917647304,1131.2750244816173,2
52,13,2024-02-21,5.697567438084253,38.58021228970831,531.6194423216073,1
53,13,2024-02-22,7.577530322042786,110.16348063426368,736.2553485881404,3
54,13,2024-02-23,7.463724006422911,106.98382698589784,731.3666934526307,4
55,13,2024-02-24,10.0,128.64411435032176,1090.145562607237,1
56,13,2024-02-25,7.684042664657305,117.3655020558929,829.6249328288748,0
57,13,2024-02-26,6.391112937236318,102.04322114881676,563.321222585513,2
58,13,2024-02-27,5.894152047962452,69.91169806317686,546.6357688230908,2
59,13,2024-02-28,6.359236274987508,80.67515956262744,392.121391189562,2
